"","X29","X29.1","X29.2","X25","X29.3","X25.1","X26","X21","X29.4","X21.1","X21.2","X21.3","X29.5","X29.6","X29.7","X21.4","X21.5","X25.2","X21.6","X24","X29.8","DOC.CLASS"
"1699",42,37,40,29,40,20,17,24,41,31,31,31,31,31,36,31,31,29,23,19,41,"broadsheet"
"1700",49,49,49,45,49,48,47,45,49,49,49,49,49,49,49,49,49,45,45,48,49,"broadsheet"
"1701",30,30,30,29,30,28,27,28,30,29,29,28,29,29,30,29,28,29,28,27,29,"broadsheet"
"1702",29,28,29,29,29,28,28,29,29,26,26,26,28,28,28,26,26,29,29,27,29,"broadsheet"
"1703",42,42,42,37,42,34,37,32,42,42,42,42,42,42,42,42,42,37,32,34,42,"broadsheet"
"1704",47,46,47,41,46,39,44,41,47,45,45,45,46,46,46,45,45,41,41,37,47,"broadsheet"
"1705",32,32,32,30,32,25,27,29,32,31,31,31,32,32,32,31,31,30,29,24,32,"broadsheet"
"1706",29,28,29,26,28,27,27,25,28,27,26,25,27,27,28,26,25,26,25,27,27,"broadsheet"
"1707",62,60,61,57,61,53,54,53,62,60,60,60,59,59,60,60,60,57,53,52,60,"broadsheet"
"1708",44,39,44,40,39,38,35,37,44,39,39,39,39,39,39,39,39,40,37,38,43,"broadsheet"
"1709",25,25,25,24,25,24,21,25,25,25,25,25,24,24,25,25,25,24,25,24,25,"broadsheet"
"1710",26,26,26,25,26,22,22,20,26,26,26,26,26,26,26,26,26,25,20,21,26,"broadsheet"
"1711",59,58,58,56,58,45,47,48,59,57,57,57,57,57,58,57,57,56,48,44,59,"broadsheet"
"1712",26,20,26,23,24,22,22,21,26,19,19,18,19,19,20,19,18,21,21,22,18,"broadsheet"
"1713",46,45,46,39,46,37,35,40,46,44,44,44,45,45,45,44,44,39,39,36,45,"broadsheet"
"1714",27,27,27,22,27,23,24,21,27,27,27,27,27,27,27,27,27,22,21,23,27,"broadsheet"
"1715",30,30,30,26,30,24,25,26,30,29,28,28,30,30,30,28,28,26,26,24,29,"broadsheet"
"1716",54,52,53,46,53,42,41,41,54,47,47,45,51,50,52,47,45,46,41,42,49,"broadsheet"
"1717",40,40,40,39,40,38,38,36,40,38,37,36,39,39,40,37,36,39,36,37,37,"broadsheet"
"1718",33,32,31,26,32,24,25,26,33,29,29,26,31,31,32,29,26,26,26,24,30,"broadsheet"
"1719",21,21,21,20,21,20,19,19,21,19,19,19,20,20,21,19,19,20,19,20,21,"broadsheet"
"1720",32,32,32,28,32,23,25,26,32,32,32,32,30,30,32,32,32,28,26,23,32,"broadsheet"
"1721",24,23,24,23,24,23,23,22,24,22,22,21,22,22,23,22,21,23,22,23,23,"broadsheet"
"1722",90,88,90,86,89,83,83,81,90,86,86,85,88,88,88,86,85,85,81,83,88,"broadsheet"
"1723",60,56,59,56,58,54,54,49,59,55,54,52,52,52,56,54,52,56,49,54,55,"broadsheet"
"1724",21,21,21,21,21,21,21,19,21,20,20,20,20,20,21,20,20,21,19,21,21,"broadsheet"
"1725",26,26,26,25,26,23,24,24,26,24,24,24,26,26,26,24,24,25,23,23,26,"broadsheet"
"1726",21,21,21,17,21,19,19,19,21,19,19,18,21,21,21,19,18,17,19,19,20,"broadsheet"
"1727",37,37,37,36,37,35,34,36,37,35,35,35,37,37,37,35,35,35,36,35,37,"broadsheet"
"1728",45,43,44,38,43,39,39,41,45,43,42,40,43,43,43,42,40,38,41,39,41,"broadsheet"
"1729",23,22,23,22,22,21,22,21,23,22,22,22,22,22,22,22,22,22,21,21,22,"broadsheet"
"1730",35,33,34,29,34,26,26,25,34,29,29,29,33,33,33,29,29,29,25,26,34,"broadsheet"
"1731",23,22,23,22,23,20,20,23,23,21,21,20,20,20,22,21,20,22,23,20,22,"broadsheet"
"1732",49,46,49,43,47,41,42,45,48,43,42,42,44,44,46,42,42,43,45,41,43,"broadsheet"
"1733",28,28,28,28,28,27,28,28,28,27,27,27,28,28,28,27,27,28,28,27,28,"broadsheet"
"1734",35,35,35,32,35,32,31,26,35,34,34,34,35,35,35,34,34,32,26,32,35,"broadsheet"
"1735",33,32,33,29,32,31,31,28,32,31,31,30,32,32,32,31,30,29,28,30,31,"broadsheet"
"1736",31,31,31,31,31,30,30,29,31,30,30,30,30,30,31,30,30,31,29,30,31,"broadsheet"
"1737",36,34,36,33,34,28,29,29,35,32,32,32,34,34,34,32,32,33,29,28,34,"broadsheet"
"1738",31,31,31,29,31,30,30,30,31,30,30,30,29,29,31,30,30,29,30,29,31,"broadsheet"
"1739",25,23,22,21,23,20,21,22,25,20,20,20,22,22,23,20,20,21,22,20,24,"broadsheet"
"1740",23,23,23,23,23,22,21,22,23,19,19,19,21,20,23,19,19,23,22,22,23,"broadsheet"
"1741",29,29,29,27,29,28,28,28,29,28,28,28,29,29,29,28,28,27,28,27,29,"broadsheet"
"1742",36,34,35,31,35,31,31,32,35,32,32,32,34,34,34,32,32,31,32,31,35,"broadsheet"
"1743",34,33,34,33,33,33,32,31,34,32,32,32,33,33,33,32,32,33,31,33,34,"broadsheet"
"1744",23,22,23,21,23,22,23,22,23,21,21,21,22,22,22,21,21,21,22,22,23,"broadsheet"
"1745",47,45,47,44,45,35,36,41,47,42,42,42,45,44,45,42,42,44,41,35,44,"broadsheet"
"1746",37,34,36,30,34,31,31,33,37,33,33,33,32,32,34,33,33,30,33,31,36,"broadsheet"
"1747",32,32,32,31,32,30,30,30,32,30,30,30,32,32,32,30,30,31,30,30,32,"broadsheet"
"1748",18,18,18,17,18,17,18,17,18,17,17,17,18,18,18,17,17,17,17,17,18,"broadsheet"
"1749",18,18,18,18,18,18,18,18,18,17,17,17,18,18,18,17,17,18,18,18,18,"broadsheet"
"1750",56,55,56,55,56,53,53,51,56,54,54,52,55,55,55,54,52,54,51,51,53,"broadsheet"
"1751",25,25,25,23,25,22,23,21,25,24,24,23,25,25,25,24,23,23,21,21,24,"broadsheet"
"1752",50,45,49,44,48,45,44,43,50,44,44,44,44,44,44,44,44,44,43,44,45,"broadsheet"
"1753",31,31,31,28,31,29,28,29,31,30,30,30,31,31,31,30,30,28,29,29,31,"broadsheet"
"1754",49,48,49,39,48,38,38,33,49,46,46,46,48,48,48,46,46,39,33,37,49,"broadsheet"
"1755",24,23,24,21,24,23,23,21,24,21,21,21,23,23,23,21,21,21,21,23,23,"broadsheet"
"1756",41,37,41,36,40,36,36,37,41,37,37,37,37,37,37,37,37,36,37,35,37,"broadsheet"
"1757",30,30,29,28,30,24,25,24,30,28,28,27,28,28,30,28,27,28,24,24,29,"broadsheet"
"1758",61,43,60,38,49,38,41,37,61,38,38,37,41,41,43,38,37,38,36,36,49,"broadsheet"
"1759",34,34,34,32,34,31,30,30,34,34,34,34,34,34,34,34,34,32,30,31,34,"broadsheet"
"1760",31,30,31,27,30,25,26,28,31,30,30,29,30,30,30,30,29,27,28,25,29,"broadsheet"
"1761",16,16,16,16,16,15,15,16,16,16,16,16,16,16,16,16,16,16,16,15,16,"broadsheet"
"1762",37,36,37,32,36,32,31,31,37,33,33,33,33,33,36,33,33,32,31,32,36,"broadsheet"
"1763",33,31,32,29,32,29,29,29,32,31,31,30,30,30,31,31,30,29,29,29,31,"broadsheet"
"1764",38,36,38,34,36,30,28,27,37,34,34,33,35,35,36,34,33,34,26,30,33,"broadsheet"
"1765",25,25,25,22,25,21,23,24,25,25,25,25,25,25,25,25,25,22,24,21,25,"broadsheet"
"1766",24,23,24,23,24,24,23,21,24,22,22,22,22,22,23,22,22,23,21,23,24,"broadsheet"
"1767",45,42,45,42,43,34,36,39,44,35,35,35,40,40,42,36,36,42,39,33,39,"broadsheet"
"1768",34,33,34,32,33,33,33,31,34,30,30,30,33,33,33,30,30,32,31,32,34,"broadsheet"
"1769",25,25,25,25,25,24,24,24,25,22,22,21,25,25,25,22,21,25,24,23,22,"broadsheet"
"1770",20,20,20,20,20,18,18,20,20,19,19,19,20,20,20,19,19,20,20,18,19,"broadsheet"
"1771",38,38,38,33,38,32,31,34,38,38,38,38,38,38,38,38,38,33,34,31,38,"broadsheet"
"1772",59,54,56,53,55,48,48,49,59,50,49,48,51,51,54,50,49,53,49,48,55,"broadsheet"
"1773",75,70,74,66,72,63,59,59,75,68,68,68,68,68,70,68,68,66,59,63,73,"broadsheet"
"1774",52,50,52,48,50,43,45,45,52,47,47,47,49,49,50,47,47,47,44,43,52,"broadsheet"
"1775",18,18,18,17,18,16,16,16,18,18,18,18,17,17,18,18,18,17,16,15,18,"broadsheet"
"1776",24,24,24,23,24,22,23,24,24,24,24,24,24,24,24,24,24,23,24,22,24,"broadsheet"
"1777",26,26,26,25,26,21,20,26,26,26,26,26,26,26,26,26,26,25,26,21,26,"broadsheet"
"1778",35,33,35,32,35,32,33,33,35,30,29,27,32,32,33,29,27,32,33,32,28,"broadsheet"
"1779",24,23,23,22,24,21,21,21,24,22,22,22,21,21,23,22,22,22,21,21,23,"broadsheet"
"1780",36,35,35,33,35,30,31,34,36,32,32,31,34,34,35,32,31,33,34,30,35,"broadsheet"
"1781",50,44,49,42,46,37,38,40,50,40,40,39,43,43,44,40,39,42,40,37,43,"broadsheet"
"1782",29,28,29,26,28,26,28,25,29,28,28,28,28,27,28,28,28,25,25,26,29,"broadsheet"
"1783",25,25,25,22,25,23,22,22,25,25,25,25,25,25,25,25,25,22,22,22,25,"broadsheet"
"1784",18,18,18,16,18,17,17,17,17,15,15,15,18,18,18,15,15,16,17,17,17,"broadsheet"
"1785",35,35,35,32,35,30,31,33,35,33,33,33,35,35,35,33,33,32,33,29,35,"broadsheet"
"1786",33,29,33,30,30,27,28,26,32,28,27,27,28,27,28,27,27,30,25,26,31,"broadsheet"
"1787",19,18,19,19,18,19,19,19,19,18,18,17,18,18,18,18,17,19,19,18,18,"broadsheet"
"1788",19,19,19,17,19,16,17,16,18,18,18,18,19,19,19,18,18,17,16,15,18,"broadsheet"
"1789",27,26,27,27,26,24,24,26,27,25,25,25,26,26,26,25,25,27,26,24,26,"broadsheet"
"1790",20,19,20,17,20,20,19,19,20,19,19,19,19,19,19,19,19,17,19,20,20,"broadsheet"
"1791",38,38,38,34,38,32,35,34,38,38,38,38,38,38,38,38,38,34,34,32,38,"broadsheet"
"1792",21,21,21,21,21,21,21,20,21,19,19,19,21,21,21,19,19,21,20,21,21,"broadsheet"
"1793",19,19,19,19,19,17,18,17,19,19,19,18,19,19,19,19,18,19,17,17,18,"broadsheet"
"1794",25,25,25,25,25,23,25,25,25,21,21,21,25,25,25,21,21,25,25,23,25,"broadsheet"
"1795",20,20,20,18,20,20,19,19,20,19,19,19,20,20,20,19,19,18,19,20,20,"broadsheet"
"1796",17,17,17,16,17,15,16,15,17,16,16,15,16,16,17,16,15,16,15,15,16,"broadsheet"
"1797",39,36,39,37,38,31,32,34,38,36,35,33,33,33,36,35,33,37,34,30,36,"broadsheet"
"1798",48,47,48,44,47,43,42,44,48,47,47,47,47,47,47,47,47,44,44,43,48,"broadsheet"
"1799",25,23,25,24,23,20,19,20,25,21,21,21,23,23,23,21,21,24,20,20,25,"broadsheet"
"1800",29,26,29,28,26,28,27,26,29,25,25,25,25,25,26,25,25,28,26,28,27,"broadsheet"
"1801",31,30,30,30,30,29,28,28,31,28,28,28,29,29,30,28,28,30,28,29,31,"broadsheet"
"1802",47,46,47,44,47,40,39,39,47,46,46,46,46,46,46,46,46,44,38,39,46,"broadsheet"
"1803",18,18,18,17,18,16,16,14,18,18,17,17,17,17,18,17,17,17,14,16,17,"broadsheet"
"1804",26,24,26,22,25,23,21,22,25,22,21,21,23,23,24,21,21,22,22,21,23,"broadsheet"
"1805",21,21,21,20,21,18,18,19,21,20,20,20,20,20,21,20,20,20,19,18,21,"broadsheet"
"1806",30,29,30,28,29,27,27,29,30,27,27,27,29,29,29,27,27,28,29,27,30,"broadsheet"
"1807",32,32,32,30,32,26,29,30,32,30,30,30,32,32,32,30,30,30,30,25,32,"broadsheet"
"1808",35,35,35,35,35,31,32,34,35,33,33,33,35,35,35,33,33,35,34,31,34,"broadsheet"
"1809",19,17,19,17,17,16,16,16,18,15,15,15,17,17,17,15,15,17,16,16,18,"broadsheet"
"1810",27,25,27,24,25,22,22,25,27,22,22,22,24,24,25,22,22,24,25,22,27,"broadsheet"
"1811",30,29,30,29,29,27,28,29,29,28,28,28,29,29,29,28,28,29,29,27,29,"broadsheet"
"1812",51,49,51,46,50,48,50,47,51,49,49,49,49,49,49,49,49,46,47,48,51,"broadsheet"
"1813",55,53,55,49,55,51,53,54,55,49,49,49,52,52,53,49,49,49,54,50,53,"broadsheet"
"1814",30,30,30,29,30,26,27,28,30,29,29,29,30,30,30,29,29,29,28,25,30,"broadsheet"
"1815",73,73,73,71,73,69,71,70,73,73,73,73,73,73,73,73,73,71,70,69,73,"broadsheet"
"1816",39,37,39,35,38,37,35,36,39,36,36,35,37,37,37,36,35,35,36,37,37,"broadsheet"
"1817",66,59,64,52,63,49,50,57,66,54,54,54,57,57,59,54,54,52,57,48,58,"broadsheet"
"1818",32,31,32,30,32,31,31,29,32,31,31,31,31,31,31,31,31,30,29,29,32,"broadsheet"
"1819",37,37,37,35,37,31,32,36,37,35,34,34,36,36,37,34,34,35,36,31,36,"broadsheet"
"1820",44,44,44,44,44,43,43,42,44,44,43,40,43,43,44,43,40,44,42,42,40,"broadsheet"
"1821",44,39,44,39,39,35,34,35,44,36,36,35,38,38,39,36,35,38,35,34,42,"broadsheet"
"1822",51,51,50,49,51,46,46,47,51,49,49,49,49,49,50,49,49,49,47,46,50,"broadsheet"
"1823",59,58,59,58,58,51,51,56,59,56,56,56,58,58,58,56,56,58,56,51,58,"broadsheet"
"1824",29,25,29,25,25,26,26,24,29,23,23,23,21,21,25,23,23,25,24,26,28,"broadsheet"
"1825",21,21,21,18,21,19,19,16,21,19,19,19,20,20,21,19,19,18,16,18,20,"broadsheet"
"1826",26,25,26,24,26,25,25,22,26,22,22,22,25,25,25,22,22,24,22,23,25,"broadsheet"
"1827",29,26,29,27,27,24,24,27,28,22,22,21,26,26,26,22,21,27,27,24,25,"broadsheet"
"1828",39,39,39,37,39,36,35,36,39,39,39,38,39,39,39,39,38,37,36,36,38,"broadsheet"
"1829",31,31,31,28,31,26,26,27,31,30,30,30,31,31,31,30,30,28,27,26,31,"broadsheet"
"1830",24,24,24,20,24,22,22,23,24,23,23,23,24,24,24,23,23,20,23,22,24,"broadsheet"
"1831",34,33,34,30,33,29,27,32,34,33,32,29,33,33,33,32,29,30,32,29,30,"broadsheet"
"1832",37,36,37,31,37,30,30,31,37,34,34,34,36,36,36,34,34,31,31,30,37,"broadsheet"
"1833",70,59,65,53,63,46,46,50,70,56,55,54,56,56,59,55,54,53,50,45,59,"broadsheet"
"1834",39,32,38,33,39,31,31,34,39,29,29,29,31,31,32,29,29,33,34,30,30,"broadsheet"
"1835",25,24,25,22,25,22,21,22,25,24,24,24,24,24,24,24,24,22,22,21,24,"broadsheet"
"1836",27,27,27,26,27,26,26,27,27,21,21,21,27,27,27,21,21,26,27,26,27,"broadsheet"
"1837",31,31,31,28,31,30,29,30,31,29,29,29,31,31,31,29,29,28,30,30,31,"broadsheet"
"1838",53,52,53,48,53,44,46,48,53,52,52,52,52,52,52,52,52,48,48,43,52,"broadsheet"
"1839",19,19,19,17,19,18,17,16,19,19,19,18,19,19,19,19,18,17,16,18,18,"broadsheet"
"1840",30,30,30,29,30,28,28,26,30,28,28,28,30,30,30,28,28,29,26,28,30,"broadsheet"
"1841",24,23,24,20,23,23,23,18,23,20,20,20,23,23,23,20,20,20,18,23,23,"broadsheet"
"1842",34,32,34,24,33,25,25,26,34,30,30,29,32,32,32,30,29,24,26,24,30,"broadsheet"
"1843",57,57,57,52,57,49,49,54,57,56,55,55,56,56,57,55,55,52,54,48,55,"broadsheet"
"1844",25,24,24,23,24,22,22,23,25,24,24,23,24,24,24,24,23,23,22,22,24,"broadsheet"
"1845",26,26,26,24,26,24,24,23,26,25,25,25,26,26,26,25,25,24,23,24,26,"broadsheet"
"1846",22,21,22,21,22,16,16,16,22,18,18,17,19,19,21,18,17,21,16,15,20,"broadsheet"
"1847",21,21,21,20,21,17,19,20,21,20,20,20,21,21,21,20,20,20,20,17,21,"broadsheet"
"1848",60,56,59,52,58,47,50,46,60,51,51,51,54,54,56,51,51,52,46,47,58,"broadsheet"
"1849",29,29,29,24,29,23,22,22,29,26,26,26,29,29,29,26,26,24,22,23,29,"broadsheet"
"1850",34,34,34,33,34,30,28,32,34,34,34,34,34,34,34,34,34,33,32,29,34,"broadsheet"
"1851",23,23,23,22,23,18,18,17,23,23,23,22,22,22,23,23,22,22,17,18,22,"broadsheet"
"1852",26,26,26,22,26,21,21,24,26,24,24,24,25,25,26,24,24,22,24,21,26,"broadsheet"
"1853",35,33,33,29,33,27,25,23,35,31,31,29,31,31,33,31,29,29,23,26,32,"broadsheet"
"1854",36,36,36,34,36,32,33,31,35,36,35,34,34,34,36,35,34,34,31,32,34,"broadsheet"
"1855",26,26,26,19,26,21,20,20,26,24,24,24,25,23,26,24,24,19,19,20,26,"broadsheet"
"1856",27,27,27,26,27,27,27,25,27,27,27,27,27,27,27,27,27,26,25,27,27,"broadsheet"
"1857",21,20,21,21,20,20,20,21,21,19,19,19,20,20,20,19,19,21,21,20,21,"broadsheet"
"1858",22,22,22,21,22,22,22,19,22,20,20,20,22,22,22,20,20,21,19,21,22,"broadsheet"
"1859",38,33,38,31,33,35,36,30,38,32,32,32,32,32,33,32,32,30,30,35,37,"broadsheet"
"1860",34,32,34,34,34,31,32,31,34,30,30,30,31,31,32,30,30,34,31,30,30,"broadsheet"
"1861",29,28,28,25,28,21,23,24,29,24,24,22,27,27,28,24,22,25,24,21,26,"broadsheet"
"1862",36,35,36,32,35,31,32,27,36,34,34,34,34,34,35,34,34,32,27,31,35,"broadsheet"
"1863",32,32,32,30,32,31,31,29,32,31,31,30,32,32,32,31,30,30,29,31,31,"broadsheet"
"1864",22,21,22,20,22,19,20,21,22,20,20,20,20,20,21,20,20,20,21,19,22,"broadsheet"
"1865",25,24,24,20,24,20,19,21,25,23,23,21,24,24,24,23,21,20,21,19,23,"broadsheet"
"1866",29,29,29,28,29,28,27,26,29,29,29,29,28,28,29,29,29,28,26,26,29,"broadsheet"
"1867",44,44,44,42,44,39,37,40,44,43,43,43,43,43,44,43,43,42,40,37,44,"broadsheet"
"1868",25,24,25,23,24,22,24,21,25,22,22,22,24,24,24,22,22,23,21,22,25,"broadsheet"
"1869",43,43,43,42,43,41,40,38,43,40,40,39,42,42,43,40,39,42,38,41,41,"broadsheet"
"1870",29,28,29,22,28,23,24,21,29,25,25,23,28,28,28,25,23,22,21,22,26,"broadsheet"
"1871",26,26,26,25,26,26,26,26,26,26,26,26,25,25,26,26,26,25,25,26,26,"broadsheet"
"1872",26,23,24,20,23,21,20,16,26,22,22,22,23,23,23,22,22,20,16,20,23,"broadsheet"
"1873",34,34,34,33,34,28,32,29,34,33,33,33,34,34,34,33,33,33,29,28,34,"broadsheet"
"1874",43,40,43,36,41,36,36,34,43,39,39,36,40,40,40,39,36,36,34,36,40,"broadsheet"
"1875",30,30,30,25,30,23,21,22,30,28,28,25,30,30,30,28,25,25,22,22,26,"broadsheet"
"1876",35,35,35,34,35,34,34,29,35,35,35,35,35,35,35,35,35,34,29,33,35,"broadsheet"
"1877",27,26,27,23,26,26,21,24,27,25,25,25,26,26,26,25,25,23,24,26,27,"broadsheet"
"1878",29,29,29,26,29,28,29,27,29,28,28,28,28,28,29,28,28,26,27,28,29,"broadsheet"
"1879",28,28,28,27,28,23,25,24,28,26,26,26,27,27,28,26,26,27,24,23,27,"broadsheet"
"1880",41,41,41,37,41,32,32,35,41,38,38,38,40,40,41,38,38,37,35,32,41,"broadsheet"
"1881",26,25,26,22,25,21,21,21,25,24,24,24,25,25,25,24,24,22,21,21,25,"broadsheet"
